1/2, -13/32
101/141, -9561463960/55730836701
101/142, -10303110293/57735339232
101/143, -11077172778/59797108943
101/144, -11884241659/61917364224
101/145, -12724909604/64097340625
101/146, -13599771705/66338290976
101/147, -14509425478/68641485507
101/148, -15454470863/71008211968
101/149, -16435510224/73439775749
102/103, 102853842/11592740743
102/107, 398097330/14025517307
102/109, 468913074/15386239549
102/113, 436369362/18424351793
102/115, 324667122/20113571875
102/121, -443040366/25937424601
102/125, -1358528718/30517578125
102/127, -1950538350/33038369407
102/131, -3425414286/38579489651
102/133, -4317328398/41615795893
102/137, -6433022190/48261724457
102/139, -7666084686/51888844699
102/143, -10506141678/59797108943
102/145, -12122653998/64097340625
102/149, -15772734606/73439775749
103/104, 107002271/12166529024
103/105, 202566598/12762815625
103/106, 286180041/13382255776
103/107, 357327188/14025517307
103/108, 415490155/14693280768
103/109, 460148586/15386239549
103/110, 490779653/16105100000
103/111, 506858056/16850581551
103/112, 507856023/17623416832
103/113, 493243310/18424351793
103/114, 462487201/19254145824
103/115, 415052508/20113571875
103/116, 350401571/21003416576
103/117, 267994258/21924480357
103/118, 167287965/22877577568
103/119, 47737616/23863536599
103/120, -91204337/24883200000
103/121, -250087914/25937424601
103/122, -429465607/27027081632
103/123, -629892380/28153056843
103/124, -851925669/29316250624
103/125, -1096125382/30517578125
103/126, -1363053899/31757969376
103/127, -1653276072/33038369407
103/128, -1967359225/34359738368
103/129, -2305873154/35723051649
103/130, -2669390127/37129300000
103/131, -3058484884/38579489651
103/132, -3473734637/40074642432
103/133, -3915719070/41615795893
103/134, -4385020339/43204003424
103/135, -4882223072/44840334375
103/136, -5407914369/46525874176
103/137, -5962683802/48261724457
103/138, -6547123415/50049003168
103/139, -7161827724/51888844699
103/140, -7807393717/53782400000
103/141, -8484420854/55730836701
103/142, -9193511067/57735339232
103/143, -9935268760/59797108943
103/144, -10710300809/61917364224
103/145, -11519216562/64097340625
103/146, -12362627839/66338290976
103/147, -13241148932/68641485507
103/148, -14155396605/71008211968
103/149, -15105990094/73439775749
104/105, 111274904/12762815625
104/107, 297994008/14025517307
104/109, 433440280/15386239549
104/111, 513380504/16850581551
104/113, 533541528/18424351793
104/115, 489610264/20113571875
104/119, 192018840/23863536599
104/121, -70467176/25937424601
104/123, -414697192/28153056843
104/125, -845183976/30517578125
104/127, -1366480232/33038369407
104/129, -1983178600/35723051649
104/131, -2699911656/38579489651
104/133, -3521351912/41615795893
104/135, -4452211816/44840334375
104/137, -5497243752/48261724457
104/139, -6661240040/51888844699
104/141, -7949032936/55730836701
104/145, -10915537256/64097340625
104/147, -12604112872/68641485507
104/149, -14436213480/73439775749
105/106, 115674195/13382255776
105/107, 219241470/14025517307
105/109, 387920820/15386239549
105/113, 556376520/18424351793
105/116, 517762245/21003416576
105/118, 405190695/22877577568
105/121, 94901520/25937424601
105/122, -48503805/27027081632
105/124, -398698755/29316250624
105/127, -1091089230/33038369407
105/128, -1368766455/34359738368
105/131, -2350641930/38579489651
105/134, -3568219305/43204003424
105/136, -4518854655/46525874176
105/137, -5037658080/48261724457
105/139, -6165279330/51888844699
105/142, -8090951505/57735339232
105/143, -8797778430/59797108943
105/146, -11121799605/66338290976
105/148, -12847057755/71008211968
105/149, -13764361380/73439775749
106/107, 120202622/14025517307
106/109, 322711806/15386239549
106/111, 471059230/16850581551
106/113, 560848862/18424351793
106/115, 587643966/20113571875
106/117, 546967102/21924480357
106/119, 434300126/23863536599
106/121, 245084190/25937424601
106/123, -25280258/28153056843
106/125, -381433474/30517578125
106/127, -828056418/33038369407
106/129, -1369870754/35723051649
106/131, -2011638850/38579489651
106/133, -2758163778/41615795893
106/135, -3614289314/44840334375
106/137, -4584899938/48261724457
106/139, -5674920834/51888844699
106/141, -6889317890/55730836701
106/143, -8233097698/59797108943
106/145, -9711307554/64097340625
106/147, -11329035458/68641485507
106/149, -13091410114/73439775749
107/108, 124862687/14693280768
107/109, 236923894/15386239549
107/110, 335630217/16105100000
107/111, 420425684/16850581551
107/112, 490751755/17623416832
107/113, 546047322/18424351793
107/114, 585748709/19254145824
107/115, 609289672/20113571875
107/116, 616101399/21003416576
107/117, 605612510/21924480357
107/118, 577249057/22877577568
107/119, 530434524/23863536599
107/120, 464589827/24883200000
107/121, 379133314/25937424601
107/122, 273480765/27027081632
107/123, 147045392/28153056843
107/124, -762161/29316250624
107/125, -170533818/30517578125
107/126, -362864071/31757969376
107/127, -578349980/33038369407
107/128, -817591173/34359738368
107/129, -1081189846/35723051649
107/130, -1369750763/37129300000
107/131, -1683881256/38579489651
107/132, -2024191225/40074642432
107/133, -2391293138/41615795893
107/134, -2785802031/43204003424
107/135, -3208335508/44840334375
107/136, -3659513741/46525874176
107/137, -4139959470/48261724457
107/138, -4650298003/50049003168
107/139, -5191157216/51888844699
107/140, -5763167553/53782400000
107/141, -6366962026/55730836701
107/142, -7003176215/57735339232
107/143, -7672448268/59797108943
107/144, -8375418901/61917364224
107/145, -9112731398/64097340625
107/146, -9885031611/66338290976
107/147, -10692967960/68641485507
107/148, -11537191433/71008211968
107/149, -12418355586/73439775749
108/109, 129656916/15386239549
108/113, 511048980/18424351793
108/115, 611447508/20113571875
108/119, 608632596/23863536599
108/121, 496087956/25937424601
108/125, 25085268/30517578125
108/127, -342952812/33038369407
108/131, -1368363564/38579489651
108/133, -2035565100/41615795893
108/137, -3703843692/48261724457
108/139, -4714998444/51888844699
108/143, -7116844140/59797108943
108/145, -8517861612/64097340625
108/149, -11746213164/73439775749
109/110, 134587859/16105100000
109/111, 255653614/16850581551
109/112, 362623053/17623416832
109/113, 454919348/18424351793
109/114, 531963055/19254145824
109/115, 593172114/20113571875
109/116, 637961849/21003416576
109/117, 665744968/21924480357
109/118, 675931563/22877577568
109/119, 667929110/23863536599
109/120, 641142469/24883200000
109/121, 594973884/25937424601
109/122, 528822983/27027081632
109/123, 442086778/28153056843
109/124, 334159665/29316250624
109/125, 204433424/30517578125
109/126, 52297219/31757969376
109/127, -122862402/33038369407
109/128, -321661507/34359738368
109/129, -544718780/35723051649
109/130, -792655521/37129300000
109/131, -1066095646/38579489651
109/132, -1365665687/40074642432
109/133, -1691994792/41615795893
109/134, -2045714725/43204003424
109/135, -2427459866/44840334375
109/136, -2837867211/46525874176
109/137, -3277576372/48261724457
109/138, -3747229577/50049003168
109/139, -4247471670/51888844699
109/140, -4778950111/53782400000
109/141, -5342314976/55730836701
109/142, -5938218957/57735339232
109/143, -6567317362/59797108943
109/144, -7230268115/61917364224
109/145, -7927731756/64097340625
109/146, -8660371441/66338290976
109/147, -9428852942/68641485507
109/148, -10233844647/71008211968
109/149, -11076017560/73439775749
110/111, 139658090/16850581551
110/113, 376712490/18424351793
110/117, 665308490/21924480357
110/119, 707346090/23863536599
110/123, 562823690/28153056843
110/127, 80909290/33038369407
110/129, -298951510/35723051649
110/131, -778102710/38579489651
110/133, -1361613110/41615795893
110/137, -2862197910/48261724457
110/139, -3789621110/51888844699
110/141, -4842101110/55730836701
110/147, -8802893110/68641485507
110/149, -10408822710/73439775749
111/112, 144870207/17623416832
111/113, 275471142/18424351793
111/115, 491480916/20113571875
111/116, 575690955/21003416576
111/118, 693504357/22877577568
111/119, 725892936/23863536599
111/121, 734576910/25937424601
111/122, 709641537/27027081632
111/124, 598119171/29316250624
111/125, 510285426/30517578125
111/127, 267335952/33038369407
111/128, 110957487/34359738368
111/130, -274783719/37129300000
111/131, -505425180/38579489651
111/133, -1045466598/41615795893
111/134, -1356161259/43204003424
111/136, -2062155225/46525874176
111/137, -2458765218/48261724457
111/139, -3342507924/51888844699
111/140, -3830967309/53782400000
111/142, -4904398803/57735339232
111/143, -5490713568/59797108943
111/145, -6765917754/64097340625
111/146, -7456165815/66338290976
111/149, -9745701654/73439775749
112/113, 150226832/18424351793
112/115, 406115472/20113571875
112/117, 598529680/21924480357
112/121, 773280144/25937424601
112/123, 745681552/28153056843
112/125, 634738832/30517578125
112/127, 435377040/33038369407
112/129, 142478224/35723051649
112/131, -249118576/38579489651
112/135, -1349265008/44840334375
112/137, -2068351600/48261724457
112/139, -2907210096/51888844699
112/141, -3871216496/55730836701
112/143, -4965789808/59797108943
112/145, -6196392048/64097340625
112/149, -9087746416/73439775749
113/114, 155730611/19254145824
113/115, 296417758/20113571875
113/116, 421444461/21003416576
113/117, 530191028/21924480357
113/118, 622035055/22877577568
113/119, 696351426/23863536599
113/120, 752512313/24883200000
113/121, 789887176/25937424601
113/122, 807842763/27027081632
113/123, 805743110/28153056843
113/124, 782949541/29316250624
113/125, 738820668/30517578125
113/126, 672712391/31757969376
113/127, 583977898/33038369407
113/128, 471967665/34359738368
113/129, 336029456/35723051649
113/130, 175508323/37129300000
113/131, -10253394/38579489651
113/132, -221916067/40074642432
113/133, -460142780/41615795893
113/134, -725599329/43204003424
113/135, -1018954222/44840334375
113/136, -1340878679/46525874176
113/137, -1692046632/48261724457
113/138, -2073134725/50049003168
113/139, -2484822314/51888844699
113/140, -2927791467/53782400000
113/141, -3402726964/55730836701
113/142, -3910316297/57735339232
113/143, -4451249670/59797108943
113/144, -5026219999/61917364224
113/145, -5635922912/64097340625
113/146, -6281056749/66338290976
113/147, -6962322562/68641485507
113/148, -7680424115/71008211968
113/149, -8436067884/73439775749
114/115, 161384214/20113571875
114/119, 646219830/23863536599
114/121, 783359094/25937424601
114/125, 821471574/30517578125
114/127, 712069878/33038369407
114/131, 210085014/38579489651
114/137, -1330956042/48261724457
114/139, -2076455850/51888844699
114/143, -3948213642/59797108943
114/145, -5085634506/64097340625
114/149, -7791795690/73439775749
115/116, 167190335/21003416576
115/117, 318535510/21924480357
115/118, 453396585/22877577568
115/119, 571131860/23863536599
115/121, 752644410/25937424601
115/122, 815124485/27027081632
115/123, 857884360/28153056843
115/124, 880268535/29316250624
115/126, 861273985/31757969376
115/127, 818570460/33038369407
115/128, 752841635/34359738368
115/129, 663418210/35723051649
115/131, 410796560/38579489651
115/132, 246245935/40074642432
115/133, 55295910/41615795893
115/134, -162736615/43204003424
115/136, -682795365/46525874176
115/137, -986201590/48261724457
115/139, -1683238440/51888844699
115/141, -2505234290/55730836701
115/142, -2964849615/57735339232
115/143, -3457819540/59797108943
115/144, -3984854765/61917364224
115/146, -5143977715/66338290976
115/147, -5777500640/68641485507
115/148, -6447959265/71008211968
115/149, -7156078090/73439775749
116/117, 173151692/21924480357
116/119, 470035596/23863536599
116/121, 696679180/25937424601
116/123, 847826252/28153056843
116/125, 918176076/30517578125
116/127, 902383372/33038369407
116/129, 795058316/35723051649
116/131, 590766540/38579489651
116/133, 284029132/41615795893
116/135, -130677364/44840334375
116/137, -658920948/48261724457
116/139, -1306314164/51888844699
116/141, -2078514100/55730836701
116/143, -2981222388/59797108943
116/147, -5201193268/68641485507
116/149, -6530081844/73439775749
117/118, 179271027/22877577568
117/119, 341867214/23863536599
117/121, 614387124/25937424601
117/122, 722979855/27027081632
117/124, 881482329/29316250624
117/125, 930044232/30517578125
117/127, 962398710/33038369407
117/128, 944826597/34359738368
117/131, 748865754/38579489651
117/133, 491926032/41615795893
117/134, 323473059/43204003424
117/136, -96916131/46525874176
117/137, -350267580/48261724457
117/139, -946843326/51888844699
117/140, -1291499703/53782400000
117/142, -2077150725/57735339232
117/145, -3507360948/64097340625
117/146, -4054149801/66338290976
117/148, -5257224063/71008211968
117/149, -5914992096/73439775749
118/119, 185551106/23863536599
118/121, 504679746/25937424601
118/123, 750012130/28153056843
118/125, 916110818/30517578125
118/127, 997493058/33038369407
118/129, 988630786/35723051649
118/131, 883950626/38579489651
118/133, 677833890/41615795893
118/135, 364616578/44840334375
118/137, -61410622/48261724457
118/139, -606002334/51888844699
118/141, -1274958494/55730836701
118/143, -2074124350/59797108943
118/145, -3009390462/64097340625
118/147, -4086692702/68641485507
118/149, -5312012254/73439775749
119/120, 191994719/24883200000
119/121, 366456454/25937424601
119/122, 522701193/27027081632
119/123, 660042068/28153056843
119/124, 777789355/29316250624
119/125, 875250474/30517578125
119/127, 1006529608/33038369407
119/128, 1038948183/34359738368
119/129, 1048281710/35723051649
119/130, 1033823329/37129300000
119/131, 994863324/38579489651
119/132, 930689123/40074642432
119/134, 723833565/43204003424
119/135, 579712784/44840334375
119/137, 206465238/48261724457
119/138, -24118087/50049003168
119/139, -284983580/51888844699
119/141, -900505606/55730836701
119/142, -1256641547/57735339232
119/143, -1646018472/59797108943
119/144, -2069383225/61917364224
119/145, -2527485506/64097340625
119/146, -3021077871/66338290976
119/148, -4117757357/71008211968
119/149, -4722363870/73439775749
120/121, 198604680/25937424601
120/127, 988358280/33038369407
120/131, 1080431880/38579489651
120/133, 978998280/41615795893
120/137, 452159880/48261724457
120/139, 15004680/51888844699
120/143, -1236499320/59797108943
120/149, -4147286520/73439775749
121/122, 205383827/27027081632
121/123, 392347582/28153056843
121/124, 560184141/29316250624
121/125, 708183476/30517578125
121/126, 835632655/31757969376
121/127, 941815842/33038369407
121/128, 1026014297/34359738368
121/129, 1087506376/35723051649
121/130, 1125567531/37129300000
121/131, 1139470310/38579489651
121/133, 1091876412/41615795893
121/134, 1028910311/43204003424
121/135, 938846986/44840334375
121/136, 820944465/46525874176
121/137, 674457872/48261724457
121/138, 498639427/50049003168
121/139, 292738446/51888844699
121/140, 56001341/53782400000
121/141, -212328380/55730836701
121/142, -513010113/57735339232
121/144, -1214481719/61917364224
121/145, -1616804904/64097340625
121/146, -2054546725/66338290976
121/147, -2528481098/68641485507
121/148, -3039384843/71008211968
121/149, -3588037684/73439775749
122/123, 212335022/28153056843
122/125, 579662382/30517578125
